CLIENTE;ENTREGA;FECHA;GESTIONES; PAGOS ; HONORARIOS TOTALES ;COSTO CAMPAÑA;RESULTADO GENERAL; PAGO 1 ; HONORARIOS X ACTIVACION ;RESULTADO POR ACTIVACION; CONVENIO ; HONORARIOS X PLAN ;COSTO GESTION;;
CREDIMUNDO;CM-AELIMINAR;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDIMUNDO;CM-AELIMINAR;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDIMUNDO;CM-AELIMINAR;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDIMUNDO;CM-AELIMINAR;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;AVON-001;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;AVON-001;01/03/2022;2; $ -   ; $ -   ; $ 200,00 ; $ -200,00 ; $ -   ; $ -   ; $ -200,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;AVON-001;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;AVON-001;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;AVON-001;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-001;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-001;01/03/2022;20; $ -   ; $ -   ; $ 2.000,00 ; $ -2.000,00 ; $ -   ; $ -   ; $ -2.000,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-001;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-001;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-001;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-002;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-002;01/03/2022;6; $ -   ; $ -   ; $ 600,00 ; $ -600,00 ; $ -   ; $ -   ; $ -600,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-002;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-002;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-002;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-003;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-003;01/03/2022;14; $ -   ; $ -   ; $ 1.400,00 ; $ -1.400,00 ; $ -   ; $ -   ; $ -1.400,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-003;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-003;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-003;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-004;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-004;01/03/2022;6; $ -   ; $ -   ; $ 600,00 ; $ -600,00 ; $ -   ; $ -   ; $ -600,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-004;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-004;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-004;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-005;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-005;01/03/2022;3; $ -   ; $ -   ; $ 300,00 ; $ -300,00 ; $ -   ; $ -   ; $ -300,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-005;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-005;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-005;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-006;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-006;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-006;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-006;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-006;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-007;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-007;01/03/2022;1; $ -   ; $ -   ; $ 100,00 ; $ -100,00 ; $ -   ; $ -   ; $ -100,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-007;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-007;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-007;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-008;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-008;01/03/2022;6; $ -   ; $ -   ; $ 600,00 ; $ -600,00 ; $ -   ; $ -   ; $ -600,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-008;01/04/2022;1; $ -   ; $ -   ; $ 100,00 ; $ -100,00 ; $ -   ; $ -   ; $ -100,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-008;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-008;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-009;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-009;01/03/2022;14; $ -   ; $ -   ; $ 1.400,00 ; $ -1.400,00 ; $ -   ; $ -   ; $ -1.400,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-009;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-009;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-009;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-010;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-010;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-010;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-010;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-010;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-011;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-011;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-011;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-011;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-011;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-012;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-012;01/03/2022;4; $ -   ; $ -   ; $ 400,00 ; $ -400,00 ; $ -   ; $ -   ; $ -400,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-012;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-012;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-012;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-013;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-013;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-013;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-013;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-013;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-014;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-014;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-014;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-014;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-014;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-015;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-015;01/03/2022;30; $ -   ; $ -   ; $ 3.000,00 ; $ -3.000,00 ; $ -   ; $ -   ; $ -3.000,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-015;01/04/2022;4; $ -   ; $ -   ; $ 400,00 ; $ -400,00 ; $ -   ; $ -   ; $ -400,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-015;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-015;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-016;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-016;01/03/2022;9; $ -   ; $ -   ; $ 900,00 ; $ -900,00 ; $ -   ; $ -   ; $ -900,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-016;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-016;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-016;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-017;01/02/2022;0; $ 5.000,00 ; $ 1.400,00 ; $ -   ; $ 1.400,00 ; $ -   ; $ -   ; $ -   ; $ 5.000,00 ; $ 1.400,00 ; $ 100,00 ;;
CREDITIA;CTIA-017;01/03/2022;7; $ 5.000,00 ; $ 1.400,00 ; $ 700,00 ; $ 700,00 ; $ -   ; $ -   ; $ -700,00 ; $ 5.000,00 ; $ 1.400,00 ; $ 100,00 ;;
CREDITIA;CTIA-017;01/04/2022;0; $ 5.000,00 ; $ 1.400,00 ; $ -   ; $ 1.400,00 ; $ -   ; $ -   ; $ -   ; $ 5.000,00 ; $ 1.400,00 ; $ 100,00 ;;
CREDITIA;CTIA-017;01/05/2022;0; $ 5.000,00 ; $ 1.400,00 ; $ -   ; $ 1.400,00 ; $ -   ; $ -   ; $ -   ; $ 5.000,00 ; $ 1.400,00 ; $ 100,00 ;;
CREDITIA;CTIA-017;01/06/2022;0; $ 5.000,00 ; $ 1.400,00 ; $ -   ; $ 1.400,00 ; $ -   ; $ -   ; $ -   ; $ 5.000,00 ; $ 1.400,00 ; $ 100,00 ;;
CREDITIA;CTIA-018;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-018;01/03/2022;1; $ -   ; $ -   ; $ 100,00 ; $ -100,00 ; $ -   ; $ -   ; $ -100,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-018;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-018;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-018;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-018A;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-018A;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-018A;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-018A;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-018A;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-019;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-019;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-019;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-019;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-019;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-020;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-020;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-020;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-020;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-020;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-020G;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-020G;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-020G;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-020G;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-020G;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-020M;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-020M;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-020M;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-020M;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-020M;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-021;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-021;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-021;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-021;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-021;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-021D;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-021D;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-021D;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-021D;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-021D;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-021M;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-021M;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-021M;01/04/2022;2; $ -   ; $ -   ; $ 200,00 ; $ -200,00 ; $ -   ; $ -   ; $ -200,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-021M;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-021M;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-022C;01/02/2022;0; $ 4.500,00 ; $ 1.260,00 ; $ -   ; $ 1.260,00 ; $ -   ; $ -   ; $ -   ; $ 4.500,00 ; $ 1.260,00 ; $ 100,00 ;;
CREDITIA;CTIA-022C;01/03/2022;1; $ 4.500,00 ; $ 1.260,00 ; $ 100,00 ; $ 1.160,00 ; $ -   ; $ -   ; $ -100,00 ; $ 4.500,00 ; $ 1.260,00 ; $ 100,00 ;;
CREDITIA;CTIA-022C;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-022C;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-022C;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-023B;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-023B;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-023B;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-023B;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-023B;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-024;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-024;01/03/2022;5; $ -   ; $ -   ; $ 500,00 ; $ -500,00 ; $ -   ; $ -   ; $ -500,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-024;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
